timestamp,packetLength,info,networkInterface.sourceMAC, networkInterface.destinationMAC,internet.sourceIP,internet.destinationIP,internet.protocol,TCP.sourcePort,TCP.destinationPort,TCP.flags,TCP.calculatedWindowSize,UDP.sourcePort,UDP.destinationPort,MQTT.flags,MQTT.message,MQTT.topic,MQTT.messageLength,MQTT.frameCounter
1517694565852333,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,107.55425446,fakeSensor2/sound,31,1
1517694565852360,66,1883  >  52588 [ACK] Seq=127 Ack=102336 Win=227 Len=0 TSval=1863304 TSecr=2076581,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694566555241,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,96.0738045237,fakeSensor3/sound,32,1
1517694566555272,66,1883  >  59662 [ACK] Seq=127 Ack=101998 Win=227 Len=0 TSval=1863480 TSecr=1746204,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694567265929,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,32.6557507229,fakeSensor2/sound,32,1
1517694567265949,66,1883  >  52588 [ACK] Seq=127 Ack=102370 Win=227 Len=0 TSval=1863657 TSecr=2076934,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694567641887,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,70.8525779898,fakeSensor3/sound,32,1
1517694567641919,66,1883  >  59662 [ACK] Seq=127 Ack=102032 Win=227 Len=0 TSval=1863751 TSecr=1746476,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694568515008,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,79.1224001071,fakeSensor2/sound,32,1
1517694568515039,66,1883  >  52588 [ACK] Seq=127 Ack=102404 Win=227 Len=0 TSval=1863970 TSecr=2077247,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694568707367,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,117.962889159,fakeSensor3/sound,32,1
1517694568707552,66,1883  >  59662 [ACK] Seq=127 Ack=102066 Win=227 Len=0 TSval=1864018 TSecr=1746742,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694569807789,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,46.4616361702,fakeSensor2/sound,32,1
1517694569807830,66,1883  >  52588 [ACK] Seq=127 Ack=102438 Win=227 Len=0 TSval=1864293 TSecr=2077570,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694570516524,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,83.2134270264,fakeSensor2/sound,32,1
1517694570516597,66,1883  >  52588 [ACK] Seq=127 Ack=102472 Win=227 Len=0 TSval=1864470 TSecr=2077747,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694570665319,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,96.6931870912,fakeSensor3/sound,32,1
1517694570665339,66,1883  >  59662 [ACK] Seq=127 Ack=102100 Win=227 Len=0 TSval=1864507 TSecr=1747232,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694571462411,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,94.7136184784,fakeSensor2/sound,32,1
1517694571462428,66,1883  >  52588 [ACK] Seq=127 Ack=102506 Win=227 Len=0 TSval=1864706 TSecr=2077984,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694572538874,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,117.809668086,fakeSensor2/sound,32,1
1517694572538897,66,1883  >  52588 [ACK] Seq=127 Ack=102540 Win=227 Len=0 TSval=1864976 TSecr=2078253,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694572570412,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,80.8549115105,fakeSensor3/sound,32,1
1517694572570428,66,1883  >  59662 [ACK] Seq=127 Ack=102134 Win=227 Len=0 TSval=1864983 TSecr=1747708,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694573077515,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,115.366644853,fakeSensor3/sound,32,1
1517694573077545,66,1883  >  59662 [ACK] Seq=127 Ack=102168 Win=227 Len=0 TSval=1865110 TSecr=1747835,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694573820985,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,24.0641380484,fakeSensor2/sound,32,1
1517694573821017,66,1883  >  52588 [ACK] Seq=127 Ack=102574 Win=227 Len=0 TSval=1865296 TSecr=2078573,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694574396160,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,52.2943377757,fakeSensor3/sound,32,1
1517694574396197,66,1883  >  59662 [ACK] Seq=127 Ack=102202 Win=227 Len=0 TSval=1865440 TSecr=1748165,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694575316012,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,30.4007850909,fakeSensor2/sound,32,1
1517694575316028,66,1883  >  52588 [ACK] Seq=127 Ack=102608 Win=227 Len=0 TSval=1865670 TSecr=2078947,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694576000460,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,92.3123413821,fakeSensor3/sound,32,1
1517694576000484,66,1883  >  59662 [ACK] Seq=127 Ack=102236 Win=227 Len=0 TSval=1865841 TSecr=1748566,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694576562648,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,80.594673929,fakeSensor2/sound,31,1
1517694576562669,66,1883  >  52588 [ACK] Seq=127 Ack=102641 Win=227 Len=0 TSval=1865981 TSecr=2079259,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694576606713,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,46.8565394589,fakeSensor3/sound,32,1
1517694576606731,66,1883  >  59662 [ACK] Seq=127 Ack=102270 Win=227 Len=0 TSval=1865992 TSecr=1748717,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694577233617,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,92.680840728,fakeSensor3/sound,31,1
1517694577233665,66,1883  >  59662 [ACK] Seq=127 Ack=102303 Win=227 Len=0 TSval=1866149 TSecr=1748874,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694578162967,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,52.0222102395,fakeSensor3/sound,32,1
1517694578162991,66,1883  >  59662 [ACK] Seq=127 Ack=102337 Win=227 Len=0 TSval=1866382 TSecr=1749106,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694578321545,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,20.3474857511,fakeSensor2/sound,32,1
1517694578321576,66,1883  >  52588 [ACK] Seq=127 Ack=102675 Win=227 Len=0 TSval=1866421 TSecr=2079698,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694578673227,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,109.589661919,fakeSensor3/sound,32,1
1517694578673246,66,1883  >  59662 [ACK] Seq=127 Ack=102371 Win=227 Len=0 TSval=1866509 TSecr=1749234,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694579364318,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,54.9591731025,fakeSensor2/sound,32,1
1517694579364350,66,1883  >  52588 [ACK] Seq=127 Ack=102709 Win=227 Len=0 TSval=1866682 TSecr=2079959,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694579402975,42,Who has 192.168.1.4? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:0e:06:81,PcsCompu_53:41:85,PcsCompu_0e:06:81,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517694579403175,60,192.168.1.4 is at 08:00:27:0e:06:81,08:00:27:0e:06:81,08:00:27:53:41:85,PcsCompu_0e:06:81,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517694579644846,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,100.847275523,fakeSensor3/sound,32,1
1517694579644864,66,1883  >  59662 [ACK] Seq=127 Ack=102405 Win=227 Len=0 TSval=1866752 TSecr=1749477,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694580629777,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,40.5916390841,fakeSensor3/sound,32,1
1517694580629817,66,1883  >  59662 [ACK] Seq=127 Ack=102439 Win=227 Len=0 TSval=1866998 TSecr=1749723,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694580884665,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,87.2709548088,fakeSensor2/sound,32,1
1517694580884684,66,1883  >  52588 [ACK] Seq=127 Ack=102743 Win=227 Len=0 TSval=1867062 TSecr=2080339,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694581563169,42,Who has 192.168.1.7? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:71:f1:05,PcsCompu_53:41:85,PcsCompu_71:f1:05,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517694581563318,60,192.168.1.7 is at 08:00:27:71:f1:05,08:00:27:71:f1:05,08:00:27:53:41:85,PcsCompu_71:f1:05,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517694581758266,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,36.4751498803,fakeSensor3/sound,32,1
1517694581758302,66,1883  >  59662 [ACK] Seq=127 Ack=102473 Win=227 Len=0 TSval=1867280 TSecr=1750005,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694582449848,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,71.6787701723,fakeSensor3/sound,32,1
1517694582449864,66,1883  >  59662 [ACK] Seq=127 Ack=102507 Win=227 Len=0 TSval=1867453 TSecr=1750178,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694582754069,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,110.098688013,fakeSensor2/sound,32,1
1517694582754087,66,1883  >  52588 [ACK] Seq=127 Ack=102777 Win=227 Len=0 TSval=1867529 TSecr=2080807,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694582987039,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,102.620590483,fakeSensor3/sound,32,1
1517694582987068,66,1883  >  59662 [ACK] Seq=127 Ack=102541 Win=227 Len=0 TSval=1867588 TSecr=1750307,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694583488070,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,61.5035838967,fakeSensor2/sound,32,1
1517694583488100,66,1883  >  52588 [ACK] Seq=127 Ack=102811 Win=227 Len=0 TSval=1867713 TSecr=2080990,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694584071750,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,77.0253131658,fakeSensor2/sound,32,1
1517694584071797,66,1883  >  52588 [ACK] Seq=127 Ack=102845 Win=227 Len=0 TSval=1867859 TSecr=2081136,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694584706306,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,88.4063380028,fakeSensor2/sound,32,1
1517694584706327,66,1883  >  52588 [ACK] Seq=127 Ack=102879 Win=227 Len=0 TSval=1868017 TSecr=2081295,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694584951403,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,116.548830275,fakeSensor3/sound,32,1
1517694584951428,66,1883  >  59662 [ACK] Seq=127 Ack=102575 Win=227 Len=0 TSval=1868079 TSecr=1750804,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694585848693,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,109.336074008,fakeSensor2/sound,32,1
1517694585848713,66,1883  >  52588 [ACK] Seq=127 Ack=102913 Win=227 Len=0 TSval=1868303 TSecr=2081580,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694586906189,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,78.3994228402,fakeSensor3/sound,32,1
1517694586906220,66,1883  >  59662 [ACK] Seq=127 Ack=102609 Win=227 Len=0 TSval=1868567 TSecr=1751292,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694587427559,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,61.5115785228,fakeSensor2/sound,32,1
1517694587427600,66,1883  >  52588 [ACK] Seq=127 Ack=102947 Win=227 Len=0 TSval=1868698 TSecr=2081975,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694587952109,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,62.5836153115,fakeSensor3/sound,32,1
1517694587952127,66,1883  >  59662 [ACK] Seq=127 Ack=102643 Win=227 Len=0 TSval=1868829 TSecr=1751554,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694588203770,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,41.5947263527,fakeSensor2/sound,32,1
1517694588203792,66,1883  >  52588 [ACK] Seq=127 Ack=102981 Win=227 Len=0 TSval=1868892 TSecr=2082169,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694588906924,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,29.1467685836,fakeSensor3/sound,32,1
1517694588906958,66,1883  >  59662 [ACK] Seq=127 Ack=102677 Win=227 Len=0 TSval=1869068 TSecr=1751792,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694589811176,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,62.5537589644,fakeSensor2/sound,32,1
1517694589811214,66,1883  >  52588 [ACK] Seq=127 Ack=103015 Win=227 Len=0 TSval=1869294 TSecr=2082571,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694590509823,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,82.6042788281,fakeSensor3/sound,32,1
1517694590509840,66,1883  >  59662 [ACK] Seq=127 Ack=102711 Win=227 Len=0 TSval=1869468 TSecr=1752193,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694590732435,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,66.5432604397,fakeSensor2/sound,32,1
1517694590732452,66,1883  >  52588 [ACK] Seq=127 Ack=103049 Win=227 Len=0 TSval=1869524 TSecr=2082801,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694591788381,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,74.3912034647,fakeSensor2/sound,32,1
1517694591788429,66,1883  >  52588 [ACK] Seq=127 Ack=103083 Win=227 Len=0 TSval=1869788 TSecr=2083065,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694592226027,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,51.5963616963,fakeSensor3/sound,32,1
1517694592226057,66,1883  >  59662 [ACK] Seq=127 Ack=102745 Win=227 Len=0 TSval=1869897 TSecr=1752622,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694593041574,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,66.891336107,fakeSensor3/sound,31,1
1517694593041595,66,1883  >  59662 [ACK] Seq=127 Ack=102778 Win=227 Len=0 TSval=1870101 TSecr=1752826,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694593396494,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,102.417915062,fakeSensor2/sound,32,1
1517694593396532,66,1883  >  52588 [ACK] Seq=127 Ack=103117 Win=227 Len=0 TSval=1870190 TSecr=2083467,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694593982597,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,47.6169844183,fakeSensor3/sound,32,1
1517694593982616,66,1883  >  59662 [ACK] Seq=127 Ack=102812 Win=227 Len=0 TSval=1870336 TSecr=1753061,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694594513416,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,46.5118583207,fakeSensor2/sound,32,1
1517694594513433,66,1883  >  52588 [ACK] Seq=127 Ack=103151 Win=227 Len=0 TSval=1870469 TSecr=2083746,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694594833342,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,83.4343887058,fakeSensor3/sound,32,1
1517694594833364,66,1883  >  59662 [ACK] Seq=127 Ack=102846 Win=227 Len=0 TSval=1870549 TSecr=1753274,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694595877362,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,26.4380759958,fakeSensor2/sound,32,1
1517694595877385,66,1883  >  52588 [ACK] Seq=127 Ack=103185 Win=227 Len=0 TSval=1870810 TSecr=2084087,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694596608783,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,86.992940774,fakeSensor3/sound,31,1
1517694596608799,66,1883  >  59662 [ACK] Seq=127 Ack=102879 Win=227 Len=0 TSval=1870993 TSecr=1753718,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694597687032,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,92.2310505574,fakeSensor2/sound,32,1
1517694597687073,66,1883  >  52588 [ACK] Seq=127 Ack=103219 Win=227 Len=0 TSval=1871263 TSecr=2084540,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517694598009226,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,86.5563040928,fakeSensor3/sound,32,1
